restaurant_id,year_month,monthly_bookings,monthly_revenue,avg_revenue_per_booking,avg_guests,active_days,booking_growth_pct,revenue_growth_pct,booking_growth_rolling,revenue_growth_rolling,perf_bookings_rank,perf_spend_rank,performance_score,growth_bookings_rank,growth_revenue_rank,growth_score,momentum_score,momentum_segment
712,2025-12-01,753.0,225274.2,299.16892430278887,2.3320053120849935,30,0.13746223564954674,0.1745523103217066,0.173713036581451,0.15631768023822742,0.9809226792537649,0.7353899752753428,0.8581563272645538,0.5865924926949876,0.5529051472240953,0.5697488199595415,0.7139525736120477,Rising Stars
6267,2025-12-01,52.0,10614.0,204.1153846153846,2.5961538461538463,17,1.6,2.610204081632653,0.45335775335775336,0.7801325649253864,0.8440801303663744,0.5431276691391324,0.6936038997527534,0.7054956169925826,0.7623061362103843,0.7339008766014834,0.7137523881771184,Rising Stars
4892,2025-12-01,10.0,2253.6,225.35999999999999,2.8,7,-0.2857142857142857,-0.13216266173752322,1.1269841269841272,1.297620382595429,0.5698331085637222,0.5933636772308384,0.5815983928972803,0.8496291301416049,0.8419588671611599,0.8457939986513824,0.7136961957743313,Rising Stars
4649,2025-12-01,22.0,5410.8,245.94545454545457,2.4545454545454546,10,2.142857142857143,1.0120481927710845,0.7420634920634921,0.5402192400872211,0.7259636997077995,0.6407057765790065,0.683334738143403,0.7834063834569566,0.7030512474713418,0.7432288154641492,0.713281776803776,Rising Stars
1410,2025-12-01,25.0,2928.56,117.1424,2.2,12,11.5,7.585131332082552,3.6889338731443995,2.3094227080474137,0.7458979545965385,0.24491458754776355,0.495406271072151,0.9538098449089684,0.9078163632276917,0.9308131040683301,0.7131096875702405,Emerging Opportunities
4995,2025-12-01,10.0,1608.0,160.8,2.2,3,9.0,9.72,2.8333333333333335,3.1492156862745104,0.5698331085637222,0.4081956619465048,0.4890143852551135,0.9406046302539897,0.9335524837042032,0.9370785569790965,0.713046471117105,Emerging Opportunities
5349,2025-12-01,10.0,5354.0,535.4,2.6,7,2.3333333333333335,2.0351473922902494,0.46608946608946616,0.39605836910635084,0.5698331085637222,0.9171723982917509,0.7435027534277365,0.7084738143403012,0.6564677455608002,0.6824707799505507,0.7129867666891436,Rising Stars
6121,2025-12-01,8.0,2614.8,326.85,2.75,5,3.0,3.4560327198364016,0.6984126984126985,0.8852635030722774,0.5189789840413576,0.772954596538548,0.6459667902899529,0.775118004045853,0.782928748033266,0.7790233760395595,0.7124950831647562,Rising Stars
3785,2025-12-01,30.0,8847.48,294.916,3.533333333333333,12,0.5789473684210527,0.6852728062355711,0.3465178096757044,0.4602246713227392,0.774064396493594,0.7293773881771185,0.7517208923353562,0.6653461452011687,0.678776129467296,0.6720611373342325,0.7118910148347943,Rising Stars
5453,2025-12-01,18.0,2904.0,161.33333333333334,2.2222222222222223,5,3.5,9.100166944908182,0.9555555555555556,2.753702365997182,0.6904220049449314,0.4093897505057316,0.5499058777253315,0.8246797033041133,0.9227354461676781,0.8737075747358958,0.7118067262306136,Rising Stars
