restaurant_id,name
4606,Manee Me More Seacon Square Srinagarindra
5193,Manee's Cafe&Bistro
1584,Manohra Cruises Bangkok
5572,Marayart Thai Cuisine
4683,Mareeji Cafe & Casual Dining
2725,Marie Guimar at Wyndham Bangkok Queen Convention Centre
4995,Mariga At Samala Hotel Bangkok
6102,Marina Seafood House 
5223,Market Cafe At Hyatt Regency Bangkok Suvarnabhumi Airport
2294,Market Cafe Hyatt Regency Bangkok Sukhumvit
3887,Maruay Garden Staycation
4220,Maruumi Omakase & Beach Cafe'
1986,Masaaki Japanese Premium Buffet (Phuket)
6482,Masaru Sushi
6647,Mashita Grill Kanchanaphisek
6648,Mashita Grill Ram Inthra
5471,Masons Craft Bar
5373,Mata Garden
6721,Matane Shabu&Sushi Premium Buffet (Kratumbaen Branch)
5433,Matsuo Izakaya
5861,Mavi Turkish Restaurant & Grill
3803,Mayraya Wine Bar at Villa Deva Resort and Hotel
5245,Meat Sumpan
4634,Medici Playhouse Restaurant & Bar Bangkok
808,Medinii Panorama Restaurant (35th floor) at The Continent Boutique Hotel Bangkok Sukhumvit
4954,Mee-Seoul Korean BBQ Buffet Sugoi Eat
4953,Mee-Seoul Korean BBQ Buffet Victoria Garden
3298,MeeYumCharoen Sathorn 
4920,Meepla Numyapu Cafe
4632,Meisaku Premium Yakiniku
5064,Mekiki no Ginji
6624,Melbourne House BKK
3840,Mellow Thonglor
4289,Melody Bangkok
4526,Memories Cafe & Restaurant By Sara De Cafe
4883,Meng Pu Dong Ari
4971,Meng Pu Dong Klong 2 Lam Luk Ka
5022,Meng Pu Dong Marche Thonglor
3895,Meng Pu Dong Phran Nok Phutthamonthon Sai 4 Road
6138,Meng Pu Dong Pracha Chuen
3911,Meng Pu Dong Serithai 27
3687,Meng Pu Dong Sukhumvit
4653,Meng Pu Dong Talat Phlu
6322,Mercy Republic
5900,Meridian Cruise
6460,Meridian Cruise 2
6489,Merry Vibes Privacy Craft
6351,Merry-Go-Round
4236,Metro Lounge Avani Ratchada Bangkok
2895,Metro Square Siam Paragon
1178,Mexicano Restaurante Autentico
4911,Mia 
6711,Micasa Bar & Restaurant
781,Miche Boulangerie and Coffee Bar
3960,Michelle Gourmet
5227,Midori Sushi Ratchapruek
5552,Mikado at Royal princess Larn Luang hotel
4164,Mimi's Rooftop at dusitD2 Samyan Bangkok
4138,Mimosa Modern Italian Restaurant
6479,Ming Xing Restaurant at Cape Dara Resort (Pattaya)
5106,Mingle Eatery and Poolside (Phuket)
5248,Mingle The Crystal 
6196,Ministry Of Crab
4988,Ministry of Spicy
6882,Miracle First Class Lounge At International Terminal Suvarnabhumi Airport
6886,Miracle Lounge At Domestic Terminal Don Mueang Airport
6884,Miracle Lounge At Domestic Terminal Suvarnabhumi Airport
6885,Miracle Lounge At International Terminal Don Mueang Airport
5476,MissMe Craft Bar 
4769,Mitt Restaurant & Space
4912,Mix Beef Club & Restaurant BKK 
1863,Miyagi Fuji Super 39
4593,Mizuki Omakase
5362,Mizuya Omakase
3880,"MoMo Café at Sathorn Vista, Bangkok - Marriott Executive Apartments"
6709,MoVida BKK 
6150,Moana Cafe
4861,Modan Japanese Restaurant Bangna
3943,Modan Japanese Restaurant Muang Thong
2841,Mode Sathorn Hotel Staycation
643,Mojjo Rooftop Lounge & Bar Skyview Hotel
4495,Molino Bangkok
4556,Moment's Notice Jazz Club (Chiang Mai)
4612,Momono Omakase
5404,Mon 
4575,Monjin Omakase
6536,Monkey King Izakaya
4887,Mono Sei Omakase 
3925,Mont Calzone at Habito Mall
6313,Mookatanaimuang 
1613,Moom Muum Park Terminal 21 Asok
5817,Moon Thai Kitchen 
5091,Mootacup & Thai Food
1806,More Than a Game Cafe
4689,More than Wine Ratchaphruek
3260,Moreganic Restaurant Away Thapae Resort (Chiang Mai)
5915,Morita UNIGORO 
6676,Morning Moon Cafe & Restaurant
6327,Morton's the Steakhouse 
4619,Moru Sushi
6188,Mosby BKK
5259,Mother May I 
4975,Moxy Bar & Restaurant At Moxy Bangkok Ratchaprasong
5303,Mr. Enzo
4843,Mr. Mala Hotpot Chaeng Watthana-Pak Kret 29
4844,Mr. Mala Hotpot Charn Avenue Chaeng Watthana
4046,Mr.Park BBQ Sukhumvit
6966,Mr.Shabu Market Place Rangsit Khlong 1
4581,Mugendai BKK
5737,Mulligans Irish Bar
6464,Mungkorn Seafood x You Hunt We Cook
5368,Mustmeat.bkk Silom
6334,Musuko Shabu&Grill 
1847,Muteki by Mugendai Samyan Mitrtown
6629,My Daddy’s Home
6949,My Vietnam Maejo (Chiang Mai)
4747,Myste
3653,N/A Cafe & Homemade Pasta (Rayong)
3057,N52 Bistro & Bar
5098,NAMA Japanese and Seafood Buffet
5149,NAMA Japanese and Seafood Buffet (Hungry Hub)
1851,NEXT2 Cafe at Shangri-La Hotel Bangkok
5722,NJ Shabu Shabu Pattaya
6057,NOVA
2681,Na Klongwan Vibhavadi 20
5539,Na Krua - Thai Cuisine Ros Mue Mae 
5744,Na-nang restaurant
4580,Na-oh Bangkok Restaurant 
6567,NaRaNe Cafe&Bar
4947,Nabezo Premium
3491,Nai Kaew Kor Moo Yang Cafe​ & Bistro 
6600,Naiades Wine Cafe
5008,Naiwansook Mookata & Café
6259,Namba Shabu Banthat thong
6260,Namba Shabu Saimai
6261,Namba Shabu The Mall Lifestore Tha Phra
5604,Nami Korean Grill House
5409,Nami Sushi (Phuket)
2086,Nami Teppanyaki Steakhouse at JW Marriott Hotel Bangkok
5033,Nammaejip Rama 3
5076,Nammaejip Seacon Square Srinagarindra
5049,Nan Bei At Rosewood Bangkok
4232,Nan Yuan Chinese Restaurant Avani Ratchada Bangkok
6483,Napha Dusit Central Park
4621,Napha Emsphere
5087,Naphatt Craft&Coffee 
6601,Narnia Steak & Seafood (Pattaya)
5266,Nava 6
3566,Nava Restaurant at The Salil Hotel Riverside - Bangkok
6085,Nen (念) Rama 9
6022,Neon Pigeon
1000,Neta Grill Central Rama 2
1803,Neta Grill Central Westgate
2029,Neta Grill Market Village Rangsit
3786,Neta Grill Market Village Suvarnabhumi
915,Neta Grill Seacon Square Srinagarindra
3785,Neta Grill Thonburi Market Place
3168,Neta Omakase
6185,Neua Camp Fire
3479,Nevergiveup (Pattaya)
5468,New Horizon Cruise Terminal 21 Rama 3
6596,Newrich Buffet 
5192,Ngan MooKraTa 
3657,Nhomjeen Cafe
5040,Nhuer Nham Non
5441,Nigiwai Shabu & Sushi Buffet Saimai 
6201,Niku Machi
4508,Nikuro Yakiniku
2733,Nimitr Rooftop by 137 Pillars
6446,Nipa Moohun
5630,Nippon Yokocho 
6799,Niwa Cafe By Rangnok Land
5556,Niyomkom
5873,No more Mondays Café&Bar 
6501,Noah Cruise 
5198,Nomjeen.N.Phuket At Bangkok Hathairat
5199,Nomjeen.N.Phuket At Bangkok Khu Khwa
5265,Nong Khai Pa Su Kalpapruek
5264,Nong Khai Pa Su Ratchaphruek
5062,Noomjad.bkk
3852,North Restaurant
3684,Nourish Mövenpick BDMS Wellness Resort
2802,Novotel Bangkok Bangna Staycation
4986,Novotel Bangkok Future Park Rangsit Staycation
6228,Nowhere BKK
5594,Nozomi at Millenia Walk
5595,Nozomi at The Star Vista
5387,Nuaniyom
5138,Nuasiam Ratchada 36
3662,Nuatair Central Rama 2
3316,Nuatair Central Westgate
5314,Nuatair Exchange Tower
4874,Nuatair Kingkeaw-Bangna
3317,Nuatair Meeting Mall
3315,Nuatair Nong Chok
4872,Nuatair People Park Onnut
4875,Nuatair Samyan Mitrtown
4873,Nuatair Seacon Bangkae
4031,Nuatair The Fourth 
3314,Nuatair The Nine Center Tiwanon
4520,NóMADA Bangkok at Baan Dusit Thani
4773,O Kome No Aji 
5734,O' Leary's Irish Pub Bangkok
6121,O'pazzo
6153,O.BBa Jjajang
5522,O.neul Korean Bar 오늘
3682,OJI Omakase Praditmanutham
2441,OJI Omakase Sathorn
5155,OPEN Bar at DoubleTree by Hilton Bangkok Ploenchit
4405,OPEN at DoubleTree by Hilton Bangkok Ploenchit
6050,OUMI Modern Japanese Kappo Restaurant
5430,OXBO At Millennium Hilton Bangkok
1422,Oaker Steak
2986,Oasis Restaurant at Centara Grand Mirage (Pattaya)
3537,Oasis Rooftop Bar Paradox Bangkok Sukhumvit
3047,Ocean bistro at  Oceanphere Pattaya Villa
2354,Oceanside Beach Club & Restaurant (Hua Hin)
6830,Ogas Thai Cuisine (Samut Sakhon)
5474,Oh Ho Thai BBQ
5302,Oishi Buffet The Mall Bangkapi (New Concept)
2008,Oishi Eaterium Central Korat (Nakhon Ratchasima)
2005,Oishi Eaterium Central Rama 9
4041,Oishi Eaterium Central Westgate
2004,Oishi Eaterium Fashion Island
2002,Oishi Eaterium Future Park Rangsit
2012,Oishi Eaterium Samyan Mitrtown (New Concept)
2003,Oishi Eaterium Seacon Square Srinagarindra
4258,Oishi Grand Mega Bangna
4039,Oishi Grand Siam Paragon
5390,Okina Izakaya 
3217,Okinawa Restaurant Kinjo
6563,Okuna Sushi Jungceylon (Phuket)
5531,Okura Cruise
3626,Omakase Ten
6590,Omar Shariff Authentic Indian Cuisine
6213,Ombra Modern Tavern
3733,Omoide Yakiniku
5853,One Prawn & Co
4228,One Ratchada Avani Ratchada Bangkok
3708,One to taste Homemade Pasta
5055,Onzen kawa Shabu
3926,Oort Cloud Tea Room at Grande Centre Point Space (Pattaya)
5164,Open Bar l Public House Sukhumvit 31 Hotel
5063,Opera Italian Restaurant 
6516,Opium Bar
5286,Oppa Saranghae
5147,Oppa Tteok - 오빠떡
6687,Ora Dining
5680,Oranji Boat Noodle 
6946,Oranjii - Japanese Yakiniku & Shabu Little Walk Ramkhamhaeng
3965,Oranjii - Japanese yakiniku & shabu Saphankwai (Zone 1)
3958,Oranjii - Japanese yakiniku & shabu Saphankwai (Zone 2)
3717,Orbit Restaurant Grande Centre Point Space (Pattaya)
1546,Orca Baker & Butcher Lasalle's Avenue
370,Orchid Cafe at Sheraton Grande Sukhumvit A Luxury Collection Hotel
4395,Oriental Bar by Oriental Residence
3210,Ormthong Silom
4610,Osaka Ohsho Central World
4611,"Osaka Ohsho Thaniya, Silom"
5708,Oscar's At Conrad Singapore Marina Bay
4256,Otter in The Rain (Phuket)
6389,Otto's Steakhouse 
6042,Ouleng Cafe
2146,Oxide Cafe
864,PAUL Bakery Central Embassy 
863,PAUL Bakery CentralWorld
865,PAUL Bakery Mega Bangna
2208,PAUL Bakery The Emporium
6794,PAWAN Restaurant (Hua Hin)
5657,PERB
3024,PESTO - Pasta and Espresso Osteria
6589,PHALA (Thai Esan Gathering)
6657,PING PIMAN Amdaeng by NJOY Prestige Hotel
5464,Pachi Bangkok 
5460,Pacific Emporium at Pan Pacific Hotel Singapore
5228,Pae Shabu & Grill House Ramkhamhaeng 26/1
5229,Pae Shabu & Grill House Ramkhamhaeng Housing
5337,Paella House - Tapas & Wine Bar by El Tapeo
4249,Pagoda Chinese Restaurant at Marriott Marquis
5965,Paiao
1545,Paii at The House on Sathorn
4978,Pak-Pla Kitchen
6828,Pakalolo Hawaii Tiki Bar X Kumtsu
5375,Paksarong
4050,Pal Cafe & Bistro
6936,Palm Terrace Restaurant @Jomtien Palm Beach Hotel & Resort (Pattaya)
6580,Panda Suki Mala Muangthong
6463,Panda Suki Mala Theprak 
6459,Panda Thai Food & Vegetarian
5315,Panna Sourdough Craft Cafe
1622,Panorama Crowne Plaza Bangkok Lumpini Park
4097,PantaRei Restaurant at Novotel Bangkok Sukhumvit 20
6439,Papa Chef
4928,Papa Shrimps
5599,Papassorn Sweet & Bistro  
6329,Paradise Lost Siam@Siam Bangkok
4852,Pasta AMA Ratchathewi
4854,Pasta AMA Sala Daeng
4855,Pasta AMA Siam Center
4944,Pastel Rooftop Bar & Mediterranean Dining 
5568,Pasto by Patta
5201,Path Restaurant 
5202,Patiala Peg Bar & Grill Bangkok
3975,Patong Bay Hill Resort (Phuket)
6316,Payak Jaewhon by Lokan
2688,Peak Shabu Pannarai Hotel
4029,Pebbles Bar and Grill Restaurant at Renaissance Pattaya Resort & Spa (Pattaya)
4627,"Peelekhatyai ""Lat Phrao71"""
4500,Pen Pen Seafood Buffet
5684,PengYou Cuisine & Specialty Bar Ekkamai 
5685,PengYou Cuisine & Specialty Bar Rama 9
5960,Penlaos
5557,Penthouse Bar + Grill Cocktail Bar at Park Hyatt Bangkok (Level 35)  
5559,Penthouse Bar + Grill Rooftop at Park Hyatt Bangkok (level 36)
5555,Penthouse Bar + Grill at Park Hyatt Bangkok (level 34)
6741,Pentos & Basil 
6727,Peter's Pan Kitchen 
6429,Phahon View - Khao Ngu (Ratchaburi)
6302,Phahon View Watcharapol
4507,PhahonView2
6467,Phoenix
5528,Phrikkhua Kapihom HomePro Future Park Rangsit
5529,Phrikkhua Kapihom Robinson Lifestyle Ratchaphruek
5527,Phrikkhua Kapihom The Market Village Rangsit
5526,Phrikkhua Kapihom The Nine Tiwanon
4743,Phrompoon
4952,Phuwiang Kai Yang x Nem Nuang
4370,Piano Bar at VIE Hotel
5455,Picante At Centara Korat (Nakhon Ratchasima)
6569,Picnic Hotel Bangkok
6291,Pika Bar & Restaurant
6075,Pilot Brewery
4475,Pimkaew
5301,PinUp Café (Hua Hin)
2225,Pindoya Korean BBQ (Chonburi)
6160,Ping Buffet
5918,Ping Yang Krub Pom
4797,Ping-Hi-Suk MooKata Gateway Bang Sue
5691,Pink Typhoon Creative Pasta & Steak Ari
6478,Pinnic at Cape Dara Resort (Pattaya)
6445,Pipula! Bangkok
5626,Pizza Maru Korean Pizza & Chicken Central World
5627,Pizza Maru Korean Pizza & Chicken Future Park Rangsit
4274,Pizzeria at Hard Rock Hotel (Pattaya)
3295,Place Bangkok 
3587,Plamong at Holiday Inn (Hua Hin)
5017,Plant Passion BKK
6227,Plearn - Rooftop Restaurant & Bar (Phuket)
2433,Ploen Restaurant
6855,Plooklaewprung
6062,PlukRak Pretty Healthy
4856,PokiHolic Bangna. 
5108,Ponte Cafe by Chef Mine 
2652,Pool Bar by Maitria Mode Sukhumvit 15
4976,Porkitchen
5573,Porsh Dining (Si Racha)
5072,Praca at The Standard Hua Hin
4907,Prakai Fire Suki & Craft
1955,Praram 9 Kaiyang The Jas Ramindra
1904,Praram 9 Kaiyang The Market Bangkok
1903,Praram 9 Kaiyang The Promenade 
4880,"Praya Dining at Praya Palazzo, Bangkok "
1483,Praya Kitchen Bangkok Marriott Hotel The Surawongse
6761,Preda CookHouse - by บ้านสวนปรีดา (Nakhon Pathom)
4093,Prego Amari Pattaya (Pattaya)
4391,Prego Bangkok Amari Bangkok
5951,Prego Kata (Phuket)
6915,Prime 19 (Khao Yai)
873,Prime at Skyview Hotel
982,Prince Cafe at Prince Palace Hotel Bangkok
4219,Prod. (Pattaya)
6906,Prodpraan Eatery (Hua Hin)
3885,Public All Day Dining Grand Mercure Bangkok Atrium
5366,Pulsii Woodfire & Bar
6367,Pura Brasa 
5828,Purple Laurel 紫桂轩
5699,Putahracsa Staycation (Hua Hin)
6756,R Bar at Renaissance Kuala Lumpur Hotel
5870,R Italian Kitchen & Smokehouse 
2421,RIB ROOM & BAR Steakhouse The Landmark Bangkok 
6024,RIVA At Ocean Marina Resort Jomtien (Pattaya)
6398,Ra Biang Na
2908,Rabbit Hole at Phuket (Phuket)
6710,Rabiengview Ayutthaya
4702,Rad Street at The Fig Lobby
6315,Radicle Beer Company
6476,Radius Restaurant at Cape Dara Resort (Pattaya)
5677,Raffles Courtyard at Raffles Hotel Singapore
4664,Railway Restaurant at Centara Grand Beach Resort & Villas (Hua Hin)
222,Rain Tree Cafe at The Athenee Hotel
3113,Rak to Eat (Phuket)
6667,Ralph House
6114,Rama at Furama Silom Hotel
3645,Ramayana Water Park (Chonburi)
4550,Ramen Habu Central Westgate
4549,Ramen Habu Fortune Town
4551,Ramen Habu Tesco Lotus Rattanathibet
6097,Ramen Kaosoi and Japanese Buffet
4960,Rankongpor
3702,Ratchapruek Seafood Buffet
4668,Raynue Gaysorn Amarin
5625,Realpork Korean Pub & Grill Groove at Central World
4044,Reap Factory (Courtyard by Marriott Bangkok Sukhumvit 20)
4592,Red Lobster Emsphere
4077,Red Lobster Queen Sirikit National Convention Center
835,Red Oven SO/ Bangkok
2090,Red Rose Chinese Restaurant & Jazz Lounge at Shanghai Mansion
2909,Red Sky Restaurant 55th Floor
1198,Red Sky Rooftop & Bar 56th Floor
2151,Red Table 2025 Kuala Lumpur
4412,RedSquare Rooftop Bar at Novotel Bangkok Sukhumvit 4
5317,RedTail Bar by Zouk 
2813,Rendezvous Lounge & Bar The Landmark Bangkok Hotel
5411,"Republic Bar and Lounge At The Ritz-Carlton, Millenia Singapore"
5931,Rern
1361,Restaurant DEMO
3065,Restaurant Demo QA
5904,Restaurant PATT
6159,Reun Rom Bar
5990,Ricci Italian Restaurant and Crudo Bar
3041,Rice Restaurant (Phuket)
5628,Riedel Restaurant & Wine Cellar 
3683,Rim Klong Café Mövenpick BDMS Wellness Resort
3021,Rim Rooftop Dining & Bar
1736,Rim Talay @ Amari Patong (Phuket)
5871,Rimba
3336,Rimbungsounprig Bar&Restaurants (Ayutthaya)
6865,Rimklong Mookrata Ratchada 36
6321,Rimsuan Centre Point Hotel Sukhumvit 10
5486,Rinji Japanese Dining Experience
6789,Ripple sea (Chonburi)
1841,River Barge at Chatrium Hotel Riverside Bangkok
1973,River Cafe and Terrace The Peninsula Bangkok Hotel
3752,River Kwai Village Hotel Staycation (Kanchanaburi)
6143,Riverfront Seafood 河滨海鲜
6087,Riviera
6471,Roam Bar Joy 
4614,Roccabkk
6440,Rock Lek Lek Club & Restaurant 90s
816,Rod Dee Ded The Steakhouse
5881,Rogues Bar at InterContinental Bangkok Sukhumvit
2759,Rolling Ribs at Le Méridien Bangkok
894,Romsai Banyan Tree Hotel
5084,Roof 70
6265,Rooftop Pool Bar @Hotel Royal Bangkok
2443,Rooftop Restaurant Pearl Hotel (Phuket)
5970,Ros Krung Esarn Thai Cafe
5280,Ros charoen by Kuang seafood (Pattaya)
4453,Rosded BBQ International Buffet On Nut 90
4452,Rosded BBQ International Buffet Ramkhamhaeng 187
3060,Rosemaree
6317,Rosemary 
5700,Rosprod Central Rama 2
4982,Rosprod Central Westgate
4950,Rosprod CentralWorld
4973,Rosprod Mixt Chatuchak
5717,Rosprod PTT Station Flagship Vibhavadi Rangsit 62
3529,Ross Kitchen at Akara Bangkok
5982,Rossarin Eatery (Hua Hin)
1648,Rossini's at Sheraton Grande Sukhumvit A Luxury Collection Hotel
6852,Rossiwalee
5300,Rostaley Rama 4 
5059,Roy Sen Pad Thai Go Wholesale Ramkhamhaeng
5058,Roy Sen Pad Thai Go Wholesale Rangsit
5057,Roy Sen Pad Thai Sukhumvit 71 
6845,Royal Kitchen Thonglor
5771,Royal Princess Cruise 
6699,Royal Sky Lounge @Hotel Royal Bangkok
4830,Ruedookarn
4764,Ruedooron Buffet Mala Town in Town
6038,Ruedooron by Liyang Bang Khae
6039,Ruedooron by Liyang Lasalle
6037,Ruedooron by Liyang Lat Krabang
6034,Ruedooron by Liyang Town in Town
4598,Ruen Petch Suki - Ratchaphruek Road
1006,Ruen Petch Suki Central Bangna
1007,Ruen Petch Suki Nonthaburi Bypass Road
5590,Ruen Sakhon Cafe & Restaurant
4782,Ruenglalynn Skybar Rooftop
2881,Ruenros Restaurant 
6340,Ruenton Restaurant at Montien Hotel Surawong Bangkok
6753,Ruk Num Cafe (Nakhon Pathom)
6873,Rum&Orange Rooftop Tapas Bar
6312,Rusty.Bkk
6925,Ryoku Cafe 
6422,Ryota Shabu Buffet 89 Plaza (Chiang Mai)
6417,"Ryota Shabu Buffet Bo Sang, (Chiang Mai)"
6419,Ryota Shabu Buffet Central Airport (Chiang Mai)
6425,Ryota Shabu Buffet Central Westgate
6424,Ryota Shabu Buffet Lotus Kum Tiang (Chiang Mai)
6423,Ryota Shabu Buffet MAYA (Chiang Mai)
6271,Róng Ja Halal Chinese food
4170,S Café at S Ram Leisure Hotel
3564,S Café at S31 Sukhumvit Hotel
4169,S Ram Leisure Hotel Staycation
6595,S'More Beach Restaurant and Bar (Pattaya)
3493,S. Signature at S. Sriracha Hotel & Residence (Chonburi)
5070,SC Park Hotel Bangkok Staycation
2462,SEE FAH Centralworld
2454,SEE FAH Esplanade Ratchada 
2452,SEE FAH Esplanade Rattanathibet-Khaerai
2460,SEE FAH Fashion Island
2469,SEE FAH Major Cineplex Ratchayothin
2466,SEE FAH Med Park Hospital
2465,SEE FAH Sathorn (Q House Lumpini Building)
2463,SEE FAH Terminal 21 Asok
4121,SEE FAH Terminal 21 Rama 3
2457,SEE FAH Tesco Lotus Rama 3
2468,SEE FAH Thaniya (Charn Issara 1)
2449,SEE FAH Thonglor
1579,SEEN Rooftop Avani Riverside
6717,SERVE ZAAB TUM YUM YANG
6793,SILK Restaurant at Andara Resort and Villas (Phuket)
3475,SINSA Korean BBQ & Bar
6816,SKIRT At W Singapore – Sentosa Cove 
5583,"SKOSH Cafe | Coffee, Matcha, Onigiri and Sandos"
4390,SM168 Restaurant & Bar 
5810,SOE Coffee & Bistro at The Kiri Pool Villa Resort (Phuket)
4918,SOL and LUNA BKK Rooftop
6269,SOS Shabu Bangchak
6270,SOS Shabu Bearing
5095,SOS Shabu Big C Rama 4
1673,SOSHI So/ Bangkok
5416,SPICE Thai Cuisine and Bar 
6745,STOP BAR V.2
5161,SWD Bangkok At Public House Sukhumvit 31 Hotel
3077,Sabb Inter
6072,Sabio Spanish Tapas
6028,Sabio by the Sea
5253,Sabu Yakiniku
2506,Saffron Contemporary Thai Signature Rooftop Banyan Tree Bangkok
1181,Saffron Cruise by Banyan Tree
2482,Saffron Sky Garden Rooftop Banyan Tree Bangkok
4404,Sai Bistro Restaurant at The Sinae (Phuket)
6123,Sailom Restaurant (Hua Hin)
4415,Sakae The PARQ
5795,Sakon Thai At E!Hub Downtown East
5798,Sakon Thai At Northpoint City
5797,Sakon Thai Village At Tiong Bahru Plaza
6736,Sakuldee Thai Cuisine
3180,Sala Lakorn Riverside Buffet Dinner with Thai Show
6527,Salada Organic Kitchen HomePro Bangna
6523,Salada Organic Kitchen HomePro Rama9
6524,Salada Organic Kitchen La Salle's Avenue
6526,Salada Organic Kitchen Tops Nak Niwat
6426,Salathip at Shangri-La Bangkok
6574,Salmon Inari by My home
6208,Saloon Ari
5542,Samkaew Craft Beer 
5349,Samosorn One Bangkok
4377,Samsen Villa Chiang Mai
4378,Samsen Villa Porto Chino Mahachai (Samut Sakhon)
4376,Samsen Villa Ratchaphruek
5994,Samsuan Dessert & Dining
2439,Samui Aussie Steak & Seafood (Samui)
5304,San Aroi Pochana
5695,Sandee Homey Thai Restaurant (Pattaya)
4749,Saneh Jaan 
5096,Saneh Mookrata
5325,Sanitwong Bites & Brews
5533,Sannin No Sushi
6360,Santacruz Club & Restaurant
5664,Santi's Pizza & Produce
6812,Saon
6872,Sapparos by Chef Zetrong 
6257,Sarnies Cantina
6255,Sarnies One Bangkok
5976,Saruda Finest Pastry Bangkok
5878,Sasirada Cafe
4919,Sathaneemeehoi Huamum Market
4572,Savelberg Thailand 
3629,Savio at Chatrium Grand Bangkok
6341,Savoey Café & Restaurant
1773,Savoey Riverview Rama 3
6642,Sawasdee Chaophraya Cruise 
3900,Scene Amatara Welleisureᵀᴹ Resort (Phuket)
2795,Scoozi Urban Pizza Central Chaengwatta
2792,Scoozi Urban Pizza Emquartier 
2794,Scoozi Urban Pizza Market Village (Hua Hin)
3847,Scoozi Urban Pizza Terminal 21 (Pattaya)
6712,Sdutta Eatery & Bar
2478,Sea Angel Boat Club (Phuket)
6528,Sea Talay (Pattaya)
843,Seafresh Riverside Buffet
1786,Seanery x Hungry Hub (Phuket)
2346,Sears & Co. Bar and Grill Four Points by Sheraton Patong Beach Resort (Phuket)
2928,Seasonal Tastes The Westin Grande Sukhumvit
5887,Sen Sai Isan Bangsaen
6242,Sen Sai Isan Suvarnabhumi
4516,Sensai Japanese Restaurant Muangthong
3898,Senses Amatara Welleisureᵀᴹ Resort (Phuket)
6585,Seoul by Soul Bangna - Bearing
6584,Seoul by Soul Theparak - Saphan Mai
5535,Seoulful 서울풀
5359,Serina Japanese Teppanyaki
5484,Seva.Townhall at Marriott Executive Apartments Town Hall Sukhumvit
5866,Sexy Cow Prime Steak
6719,Shabeebee House 
5101,Shabu & Co.
5254,Shabu 81
3987,Shabu De Bear & The Bear Shabu Sukiyaki Sushi Buffet Mega Bangna
2114,Shabu Henmee Watcharapol
4923,Shabu King
6887,Shabu One Japanese Restaurant at The Nine Rama 9
5835,Shabu Puko Muang Mai (Chonburi)
5834,Shabu Puko Sri Racha (Chonburi)
6454,Shabu Shabu Nang Nai - Sukhaphiban 3
6377,Shabu Shabu Nangnai – Ramintra 5
4990,Shabu Square At For You Park Bangna
5031,Shabu Uud Pen Tor Banthat Thong
6346,Shabu-Suki Izakaya
6782,Shabuku Lam Luk Ka
6916,Shabuku Phran Nok–Pinklao
4446,Shabushi Central Changwattana
4422,Shabushi Central Ladprao
4440,Shabushi Central Pattaya (Pattaya)
4428,Shabushi Central Pinklao
4450,Shabushi Central Rama 2
4435,Shabushi Central Rama 3
4421,Shabushi Central Rama 9
4449,Shabushi Central Ramindra
4438,Shabushi Central Udon (Udon Thani)
4447,Shabushi Central Westgate
4437,Shabushi Central Westville
4439,Shabushi CentralWorld
4426,Shabushi Fashion Island
4425,Shabushi Future Park Rangsit Floor 2
4427,Shabushi Future Park Rangsit Floor B
4416,Shabushi Jungceylon (Phuket)
4420,Shabushi Mega Bangna
4419,Shabushi Robinson Ratchaphruek
4436,Shabushi Samyan Mitrtown
4429,Shabushi Seacon Square
4431,Shabushi Siam Center
4441,Shabushi Terminal 21 Rama 3
4448,Shabushi The Mall Bangkae 
4430,Shabushi The Mall Bangkapi
4442,Shabushi The Mall Tha Phra
4805,Shakariki432 Major Ratchayothin
4804,Shakariki432 Riabduan Ekkamai-Ramintra 
4806,Shakariki432 The Nine Center Rama 9
4735,Shaloba Eatery  
5394,Shanglao
6368,Shark Bite Restaurant
3380,Sharki Suki Buffet
5721,Shelly House
5111,Shibui Omakase
4322,Shibuya Shabu Ekkamai
4323,Shibuya Shabu Rama 9
4498,Shichi Teppanyaki Bangna
4497,Shichi Teppanyaki Ratchapruek
4468,Shida Yakiniku & Izakaya Chaengwattana 14
4469,Shida Yakiniku & Izakaya Prachanukoon
4713,Shidai Kushiyaki
4601,Shiguma Japanese Restaurant - BTS Phra Khanong
3720,Shiguma Japanese Restaurant Bangna
3719,Shiguma Japanese Restaurant Samyan
4123,Shikisai Hotel Nikko Amata City Chonburi (Chonburi)
4788,Shikiya.bangkok
4596,Shin Hattori BKK
6871,Shining Taste
6131,Shinsen Izakaya
1706,Shintaro at Anantara Siam Hotel
4172,Shiori Izakaya
6469,Shizen Machi Omakase
5242,Shizen Shabu & Yakiniku Homepro Bang Na
5237,Shizen Shabu Ekkamai
5239,Shizen Shabu Little Walk Krungthep Kritha
5236,Shizen Shabu Siam Square One (5th Floor)
5238,Shizen Shabu Terminal 21 Rama 3
5241,Shizen Yakiniku Future Park Rangsit
5706,Sho Japanese Dining
6104,ShoSha
5428,Shoko Omakase
2769,Shore Kitchen & Rooftop bar at Hotel clover Patong (Phuket)
3820,ShouSushi
5981,Show Nuea
5211,Shrimp Prawn Seafood
4116,Shu Daxia Hotpot Crystal Design Center CDC
3860,Shui Xin Chinese Restaurant Novotel Bangkok Bangna
4562,Siam India Asiatique the Riverfront
4595,Siam Paragon Tropical Fruit Parade 2025 (Durian Buffet)
3862,Siam Yacht Club Royal Orchid Sheraton Riverside
3896,Siam77 Vintage Home & Restaurant
6751,"Sichuan Kitchen, Four Points "
4257,Sichuan Restuarant Silom 
