restaurant_id,name,scraped_city,confidence,matched_keyword,source,search_query,source_text,error
4184,Tibet Gate,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 1/1 Soi Sukhumvit 33, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand Tibet Gate",
5665,Tiffin Room at Raffles Hotel Singapore,Singapore,high,Singapore,restaurant_name,,Tiffin Room at Raffles Hotel Singapore,
6788,Tiger Gyu Moo-krata,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," โครงการ บางกอกสแควร์, 762/2 Thanon Rama III, Khwaeng Bang Phong Phang, Khet Yan Nawa, Krung Thep Maha Nakhon 10120, Thailand Tiger Gyu - หมูกระทะ",
4752,Tiger Hotpot,Singapore,high,Singapore,places_api_existing_output,,"Singapore 380 Jalan Besar #01-11 Floor, #1, Singapore 209000 Blue Bay Seafood Hotpot @ Jln Besar 380",
6264,Tikishi Paradise Park,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 61 Thanon Srinagarindra, Khwaeng Nong Bon, Khet Prawet, Krung Thep Maha Nakhon 10250, Thailand TIKISHI สาขา Paradise Park",
6266,Tikishi Suksawat,Samut Prakan,high,Samut Prakan,places_api_existing_output,,"Amphoe Phra Pradaeng ครุใน ไนซ์มาร์เก็ต Suk Sawat 70 Road, Tambon Bang Kru, Amphoe Phra Pradaeng, Chang Wat Samut Prakan 10130, Thailand Tikishi Japanese Restaurant , ทีกิชิ ร้านอาหารญี่ปุ่น",
4287,Tillie Bar,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," ชั้น 3, Unicorn Bangkok, Phaya Thai Rd, Khwaeng Thung Phaya Thai, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand Tillie Bar",
5420,Timber & Toast at Le Bali Resort & Spa (Pattaya),Pattaya,high,Pattaya,restaurant_name,,Timber & Toast at Le Bali Resort & Spa (Pattaya),
6235,Time's Dining Ari Hills,Bangkok,medium,Ari,restaurant_name,,Time's Dining Ari Hills,
4862,The Lost Atlantis at the Secret Beach of Wong Amart,,error,,google_places_api,The Lost Atlantis at the Secret Beach of Wong Amart restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
6237,Time's Dining Gateway At Bang Sue,Bangkok,medium,bang sue,restaurant_name,,Time's Dining Gateway At Bang Sue,
6701,Ting Tai Fu,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 166 Ramkhamhaeng Rd, Khwaeng Hua Mak, Khet Bang Kapi, Krung Thep Maha Nakhon 10240, Thailand Didier Agate Ting Tai Fu",
5791,Tipsy Cow (Steakhouse) at W Bangkok Hotel,Bangkok,high,Bangkok,restaurant_name,,Tipsy Cow (Steakhouse) at W Bangkok Hotel,
3942,Tiva Urban Thaittoria at Pullman Bangkok Hotel G,Bangkok,high,Bangkok,restaurant_name,,Tiva Urban Thaittoria at Pullman Bangkok Hotel G,
4343,Toast Brunch & Brew (Pattaya),Pattaya,high,Pattaya,restaurant_name,,Toast Brunch & Brew (Pattaya),
5159,Together & Co at Hilton Garden Inn Bangkok Riverside,Bangkok,high,Bangkok,restaurant_name,,Together & Co at Hilton Garden Inn Bangkok Riverside,
803,Tohkai Japanese Restaurant Mega Bangna,Bangkok,medium,Bangna,restaurant_name,,Tohkai Japanese Restaurant Mega Bangna,
801,Tohkai Japanese Restaurant Terminal 21 Asok,Bangkok,medium,Asok,restaurant_name,,Tohkai Japanese Restaurant Terminal 21 Asok,
6770,Tokyo Kushiyaki lzakaya & Bar,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 142 Soi Sukhumvit 53, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand Tokyo Kushiyaki Izakaya&bar",
4488,The Pasta&Steak House By Chef Top,,error,,google_places_api,The Pasta&Steak House By Chef Top restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
6474,Tolmablock,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 99 หมู่1 Soi Thoet Rachan 5, แขวง.ทุ่งสีกัน Khet Don Mueang, Krung Thep Maha Nakhon 10210, Thailand จอมโหด & TOLMABLOCK",
5206,The Spot,,error,,google_places_api,The Spot restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
5391,Tom Toon Shabu Siam Square,Bangkok,medium,Siam,restaurant_name,,Tom Toon Shabu Siam Square,
5168,Tomo Izakaya,Singapore,high,Singapore,places_api_existing_output,,"Singapore 3A River Valley Rd, #01 - 04, Singapore 179020 Tomo Tokyo",
5256,Tong Tem Toh Muang Thong Thani,Bangkok,medium,Muang Thong Thani,restaurant_name,,Tong Tem Toh Muang Thong Thani,
4933,Tong Tong Haan Kanlapaphruek,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 265 Thanon Chan, Khwaeng Thung Wat Don, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand TONG TONG HAAN (통통한) ตงตงฮัน สาขา สาทร ถนนจันทน์",
4932,Tong Tong Haan Thanon Chan,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 265 Thanon Chan, Khwaeng Thung Wat Don, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand TONG TONG HAAN (통통한) ตงตงฮัน สาขา สาทร ถนนจันทน์",
6414,The White House,,error,,google_places_api,The White House restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
5589,Tongnorth Express Sai Mai,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," ต๋องเหนือ Express สาขาสายไหม ในปั้มบางจาก Sukhaphiban 5 Road, Khwaeng Ao Ngoen, Khet Sai Mai, Krung Thep Maha Nakhon 10220, Thailand ต๋องเหนือ Express สายไหม",
5034,Tongtemtoh Bkk Sai2,Bangkok,medium,bkk,restaurant_name,,Tongtemtoh Bkk Sai2,
5658,Toni Toni-Eat Drink Workshop,Pathum Thani,high,Pathum Thani,places_api_existing_output,,"Tambon Lak Hok 51/055 Tambon Lak Hok, เมือง Chang Wat Pathum Thani 12000, Thailand Toni Toni-Eat Drink Workshop",
3760,Tony's Sukhumvit 11,Bangkok,medium,Sukhumvit,restaurant_name,,Tony's Sukhumvit 11,
3937,Top Knot Rooftop Bar & Restaurant at Hotel Once Bangkok,Bangkok,high,Bangkok,restaurant_name,,Top Knot Rooftop Bar & Restaurant at Hotel Once Bangkok,
6253,Topazio Bar at La Miniera Pool Villas (Pattaya),Pattaya,high,Pattaya,restaurant_name,,Topazio Bar at La Miniera Pool Villas (Pattaya),
5172,Thong Nua Kao Premium Thai BBQ Crystal Design Center,,error,,google_places_api,Thong Nua Kao Premium Thai BBQ Crystal Design Center restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
2743,Toplofty Cafe (Khao Yai),Nakhon Ratchasima,high,Khao Yai,restaurant_name,,Toplofty Cafe (Khao Yai),
4392,Tops EATERY Central Chidlom,Bangkok,medium,Chidlom,restaurant_name,,Tops EATERY Central Chidlom,
4794,Tops EATERY Central Ladprao,Bangkok,medium,central ladprao,restaurant_name,,Tops EATERY Central Ladprao,
4795,Tops EATERY Central Patong (Phuket),Phuket,high,Phuket,restaurant_name,,Tops EATERY Central Patong (Phuket),
4548,Tops EATERY CentralWorld,Bangkok,medium,centralworld,restaurant_name,,Tops EATERY CentralWorld,
4547,Tops EATERY Porto de Phuket,Phuket,high,Phuket,restaurant_name,,Tops EATERY Porto de Phuket,
4793,Tops EATERY Rama 2,Bangkok,medium,rama 2,restaurant_name,,Tops EATERY Rama 2,
5884,Tora-San At CentrePoint Orchard,Singapore,high,Singapore,places_api_existing_output,,"Singapore 176 Orchard Rd, #03-44 CENTREPOINT, Singapore 238843 Tora-San @ CentrePoint Orchard",
4296,Tokyoxxx Premium 23,,error,,google_places_api,Tokyoxxx Premium 23 restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
6734,Torito At Banyan Tree Kuala Lumpur,Kuala Lumpur,high,Kuala Lumpur,restaurant_name,,Torito At Banyan Tree Kuala Lumpur,
6331,Totonoi Sauna & Onsen整,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 8 Soi Sukhumvit 32, Khwaeng Khlong Tan, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand Totonoi Sauna&Onsen Bangkok -Sei- / Sauna",
6141,Town Restaurant At The Fullerton Hotel Singapore,Singapore,high,Singapore,restaurant_name,,Town Restaurant At The Fullerton Hotel Singapore,
6238,Time's Dining Charoen Nakhon,,error,,google_places_api,Time's Dining Charoen Nakhon restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
5997,Tom Paa,,error,,google_places_api,Tom Paa restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
5983,Treat Restaurant at Oakwood Hotel & Residence Bangkok,Bangkok,high,Bangkok,restaurant_name,,Treat Restaurant at Oakwood Hotel & Residence Bangkok,
6475,Treehouse Health Bar,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 61/2 Soi Thong Lo, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand Treehouse Health Bar",
5364,Tropicana At NH Bangkok Sukhumvit Boulevard,Bangkok,high,Bangkok,restaurant_name,,Tropicana At NH Bangkok Sukhumvit Boulevard,
5582,Tongnorth Express Naknivas,,error,,google_places_api,Tongnorth Express Naknivas restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
1769,Tsu Japanese Restaurant at JW Marriott Hotel Bangkok,Bangkok,high,Bangkok,restaurant_name,,Tsu Japanese Restaurant at JW Marriott Hotel Bangkok,
5631,Tsubohachi Beehive,Nonthaburi,high,Nonthaburi,places_api_existing_output,,"Amphoe Pak Kret BEEHIVE Lifestyle Mall, 50/1211 (D101-D103 Popular Rd, Tambon Bang Phut, Amphoe Pak Kret, Chang Wat Nonthaburi 11120, Thailand Tsubohachi, BEEHIVE Lifestyle Mall",
5629,Tsubohachi Central Westgate,Nonthaburi,medium,central westgate,restaurant_name,,Tsubohachi Central Westgate,
5635,Tsubohachi Cosmo Bazaar,Nonthaburi,medium,cosmo bazaar,restaurant_name,,Tsubohachi Cosmo Bazaar,
5636,Tsubohachi Robinson Ratchaphruek,Nonthaburi,medium,ratchaphruek,restaurant_name,,Tsubohachi Robinson Ratchaphruek,
5632,Tsubohachi The Promenade,Bangkok,medium,promenade,restaurant_name,,Tsubohachi The Promenade,
5633,Tsubohachi Zpell Future Park,Pathum Thani,medium,zpell,restaurant_name,,Tsubohachi Zpell Future Park,
4698,Tsunami Suki & Grill Prachachuen,Nonthaburi,medium,prachachuen,restaurant_name,,Tsunami Suki & Grill Prachachuen,
4964,Tsunami Suki & Grill Vibhavadi 60,Bangkok,medium,vibhavadi,restaurant_name,,Tsunami Suki & Grill Vibhavadi 60,
4860,Tsunami-Foodie Bangna,Bangkok,medium,Bangna,restaurant_name,,Tsunami-Foodie Bangna,
4798,Tsuru Saru イザカヤ,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 74 ชั้น5 Soi Vibhavadi Rangsit 20, Lane 5, Khwaeng Chom Phon, จตุจักร Krung Thep Maha Nakhon 10900, Thailand Tsuru Saru イザカヤ",
3882,Tu Bar Rooftop at Sri Panwa (Phuket),Phuket,high,Phuket,restaurant_name,,Tu Bar Rooftop at Sri Panwa (Phuket),
5036,Torikin Izakaya,,error,,google_places_api,Torikin Izakaya restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
4802,Tuengnua Tuengtua Sathon,Bangkok,medium,Sathon,restaurant_name,,Tuengnua Tuengtua Sathon,
6413,Tukabkhao by Jerajaras Bangkok Kreetha,Bangkok,high,Bangkok,restaurant_name,,Tukabkhao by Jerajaras Bangkok Kreetha,
6412,Tukabkhao by Jerajaras Don Mueang,Phuket,high,Phuket,places_api_existing_output,,"Tambon Choeng Thale 116 Thanon Bandon-Cherngtalay, Tambon Choeng Thale, Amphoe Thalang, Chang Wat Phuket 83110, Thailand Tukabkhao Porto de Phuket",
4465,Tum 20 Chaengwattana 14,Nonthaburi,medium,chaengwattana,restaurant_name,,Tum 20 Chaengwattana 14,
3828,Topgolf Megacity,,error,,google_places_api,Topgolf Megacity restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
4464,Tum 20 Ratchada-Sutthisan,Bangkok,medium,Ratchada,restaurant_name,,Tum 20 Ratchada-Sutthisan,
4461,Tum 20 Saimai,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 13, 8 Sai Mai Rd, Khwaeng Sai Mai, Khet Sai Mai, Krung Thep Maha Nakhon 10220, Thailand ตำ20 สายไหม",
6757,Tum Krachud Ayutthaya,Ayutthaya,high,Ayutthaya,restaurant_name,,Tum Krachud Ayutthaya,
4993,Tum Surin,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 36 Thanon Kosum Ruam Chai, Khwaeng Don Mueang, Khet Don Mueang, Krung Thep Maha Nakhon 10210, Thailand Tum Surin",
4393,Tum-Pak-Pert Cafe’ & Restaurant,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 1087, Around Community Mall, Khwaeng Makkasan, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand Tum Pak Pert",
4506,Tunu Tarnar,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 48 Soi Lat Phrao 48, Khwaeng Samsen Nok, Khet Huai Khwang, Krung Thep Maha Nakhon 10240, Thailand Tunu Tarnar - Brunch | Dinner | Wine",
6529,Turn Ekkamai,Bangkok,medium,Ekkamai,restaurant_name,,Turn Ekkamai,
5451,Twelve Flavours,Singapore,high,Singapore,places_api_existing_output,,"Singapore 253, Block 253 Pasir Ris Street 21, Singapore 510253 Twelve Flavours",
5898,UGO Ristorante Italiano,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 603, 605 ถ. เจริญกรุง Khwaeng Talat Noi, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand UGO Ristorante Italiano",
6491,UNA at The Alkaff Mansion,Singapore,high,Singapore,places_api_existing_output,,"Singapore 10 Telok Blangah Green, Level 2, Singapore 109178 UNA at The Alkaff Mansion",
2888,Trader Vic's,,error,,google_places_api,Trader Vic's restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
2442,UNO MAS at Centara Grand Central World,Bangkok,medium,central world,restaurant_name,,UNO MAS at Centara Grand Central World,
6337,UTOPIA Bangkok Tarot & Wine,Bangkok,high,Bangkok,restaurant_name,,UTOPIA Bangkok Tarot & Wine,
4963,Traveler's Tap,,error,,google_places_api,Traveler's Tap restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
6503,Umai Shabu Shabu Twin Town,Pathum Thani,high,Pathum Thani,places_api_existing_output,,"Khlong Nueng 3J85+G4J, Khlong Nueng, Khlong Luang District, Pathum Thani 12120, Thailand Umai Shabu Shabu Twin Town",
6504,Umai Shabu Shabu V.K.P,Pathum Thani,high,Pathum Thani,places_api_existing_output,,"คลองหนึ่ง สาขา VKP เซ็นเตอร์ เลขที่ 26/8 หมู่ 17 หมู่บ้าน วี.เค.พี.เซ็นเตอร์ คลองหนึ่ง คลองหนึ่ง Amphoe Khlong Luang, Chang Wat Pathum Thani 12120, Thailand อูมาอิชาบู สาขา V.K.P (ใกล้ TU DOME)",
6688,Umami 10,Singapore,high,Singapore,places_api_existing_output,,"Singapore 163 Telok Ayer St, Singapore 068616 Umami 10",
3996,Umeshuthai Sukhumvit 45,Bangkok,medium,Sukhumvit,restaurant_name,,Umeshuthai Sukhumvit 45,
5605,Uncle Leong Signatures (Fairprice Hub),Singapore,high,Singapore,places_api_existing_output,,"Singapore 1 Joo Koon Cir, #03-26, Singapore 629117 Uncle Leong Signatures",
4822,Tsai Eatery,,error,,google_places_api,Tsai Eatery restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
6806,Unicorn Cruise,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 408 Thanon Rat Burana, Khwaeng Rat Burana, Khet Rat Burana, Krung Thep Maha Nakhon 10140, Thailand Unicorn Cruise",
5996,Untill Today Coffee,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 338 Thanon Thai Raman, Khwaeng Sam Wa Tawan Tok, Khet Khlong Sam Wa, Krung Thep Maha Nakhon 10510, Thailand Untill today coffee",
5593,TuangernTuathong Cafe,,error,,google_places_api,TuangernTuathong Cafe restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
447,Up & Above Restaurant and Bar (Rooftop) at The Okura Prestige Bangkok,Bangkok,high,Bangkok,restaurant_name,,Up & Above Restaurant and Bar (Rooftop) at The Okura Prestige Bangkok,
6226,UNFOLLOW BAR&BISTRO,,error,,google_places_api,UNFOLLOW BAR&BISTRO restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
2649,Uzzie Restaurant by Maitria Mode Sukhumvit 15,Bangkok,medium,Sukhumvit,restaurant_name,,Uzzie Restaurant by Maitria Mode Sukhumvit 15,
1350,VANIDA Bangkok,Bangkok,high,Bangkok,restaurant_name,,VANIDA Bangkok,
4295,VIVIN Asok,Bangkok,medium,Asok,restaurant_name,,VIVIN Asok,
6630,VIVIN Sukhumvit 22,Bangkok,medium,Sukhumvit,restaurant_name,,VIVIN Sukhumvit 22,
6610,Va Presto,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 54/5 Thanon Naradhiwat Rajanagarindra, Khwaeng Chong Nonsi, Khet Yan Nawa, Krung Thep Maha Nakhon 10120, Thailand Va Presto (The Up)",
4594,Valia Hotel Bangkok Staycation,Bangkok,high,Bangkok,restaurant_name,,Valia Hotel Bangkok Staycation,
3956,Vamps Cuisine,Nonthaburi,high,Nonthaburi,places_api_existing_output,,"Amphoe Mueang Nonthaburi 418, 2 Samakkhi Rd, Tambon Tha Sai, Amphoe Mueang Nonthaburi, Chang Wat Nonthaburi 11000, Thailand Vamps Cuisine",
3586,Vana Nava Sky Bar Rooftop at Holiday Inn (Hua Hin),Hua Hin,high,Hua Hin,restaurant_name,,Vana Nava Sky Bar Rooftop at Holiday Inn (Hua Hin),
4194,Vana Nava Water Jungle (Hua Hin),Hua Hin,high,Hua Hin,restaurant_name,,Vana Nava Water Jungle (Hua Hin),
5267,Vantage Point One Bangkok,Bangkok,high,Bangkok,restaurant_name,,Vantage Point One Bangkok,
3901,Vantage Point QSNCC,Bangkok,medium,qsncc,restaurant_name,,Vantage Point QSNCC,
6772,Vasco's At Hilton Kuala Lumpur,Kuala Lumpur,high,Kuala Lumpur,restaurant_name,,Vasco's At Hilton Kuala Lumpur,
5669,Veganerie Concept,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 35 2 Sukhumvit Rd, Khwaeng Khlong Tan, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand VEGANERIE Concept",
6442,Veganerie Grand Palace,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," เลขที่ 166 ห้อง A1 04 Thanon Maha Rat, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand VEGANERIE Grand Palace (วีแกนเนอรี วัดพระแก้ว)",
5676,Veganerie Lasalle,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 803 Thanon Lasalle, Khwaeng Bang Na, Khet Bang Na, Krung Thep Maha Nakhon 10260, Thailand Veganerie Lasalle (ลาซาล)",
5686,Veganerie Nana,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 171 Soi Sukhumvit 11, Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand Veganerie Nana",
5673,Veganerie Ratchathewi,Bangkok,medium,ratchathewi,restaurant_name,,Veganerie Ratchathewi,
5675,Veganerie Silom,Bangkok,medium,Silom,restaurant_name,,Veganerie Silom,
6132,Vegas Cafe & Gallery,Nonthaburi,high,Nonthaburi,places_api_existing_output,,"Tambon Bang Khanun 168 Nakorn In Frontage Rd Tambon Bang Khanun, Amphoe Bang Kruai, Chang Wat Nonthaburi 11130, Thailand Vegas's Cafe& Gallery",
4246,Vela - Low&Slow Cooked On-Nut,Bangkok,medium,On Nut,restaurant_name,,Vela - Low&Slow Cooked On-Nut,
4245,Vela - Low&Slow Cooked Phet Kasem,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 11/19 Phutthamonthon Sai 2 Soi 24, Khwaeng Sala Thammasop, Khet Thawi Watthana, Krung Thep Maha Nakhon 10170, Thailand Vela Low & Slow Cooked - พุทธมณฑล สาย 2",
4244,Vela - Low&Slow Cooked Phutthamonthon Sai 2,Nakhon Pathom,medium,phutthamonthon sai 2,restaurant_name,,Vela - Low&Slow Cooked Phutthamonthon Sai 2,
4247,Vela - Low&Slow Cooked Rattanathibet,Nonthaburi,high,Nonthaburi,places_api_existing_output,,"Tambon Bang Rak Yai 20/8 โครงการลิงดำแลนด์ Tambon Bang Rak Yai, Amphoe Bang Bua Thong, Chang Wat Nonthaburi 11110, Thailand Vela (ร้านเวลา สาขาลิงดำแลนด์ รัตนาธิเบศร์)",
3802,Vela Bhirom at Villa Deva Resort and Hotel,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 88 Soi Sathon 1, Khwaeng Thung Maha Mek, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand Vela Bhirom Restaurant - ร้านอาหารเวฬาภิรมย์",
1572,Vela Rooftop Sanampao,Bangkok,medium,sanampao,restaurant_name,,Vela Rooftop Sanampao,
2015,Ventisi Restaurant Centara Grand at CentralWorld,Bangkok,medium,centralworld,restaurant_name,,Ventisi Restaurant Centara Grand at CentralWorld,
6079,Verandah Rooftop Rotisserie At Momentus Hotel Alexandra,Singapore,high,Singapore,places_api_existing_output,,"Singapore Momentus Hotel, Alexandra Rd, Level 7 Alexandra 323, Singapore 159972 Verandah Rooftop Rotisserie",
4239,Verde - Café & Restaurant,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," Klong Ton, 61/46 Sukhumvit 26, Khwaeng Khlong Tan, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand VERDE - Café & Restaurant",
4742,Versailles Palace Jaransanitwong,Bangkok,medium,jaransanitwong,restaurant_name,,Versailles Palace Jaransanitwong,
4741,Versailles Palace Nonthaburi,Nonthaburi,high,Nonthaburi,restaurant_name,,Versailles Palace Nonthaburi,
280,Vertigo Rooftop Banyan Tree,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 21/100 S Sathon Rd, Khwaeng Thung Maha Mek, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand Vertigo & Moon Bar Rooftop",
712,Vertigo TOO Banyan Tree,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 60th floor, Banyan Tree Bangkok, 21/100 S Sathon Rd, Khwaeng Thung Maha Mek, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand Vertigo TOO Hidden Sky Bar & Restaurant",
4460,Tum 20 Donmueang,,error,,google_places_api,Tum 20 Donmueang restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
5361,Viengviet Bang Yai,Nonthaburi,medium,bang yai,restaurant_name,,Viengviet Bang Yai,
3763,View & Grill Rooftop Bar-B-Q,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 361 Soi Pranurak, Khwaeng Hua Mak, Khet Bang Kapi, Krung Thep Maha Nakhon 10240, Thailand View & Grill Rooftop Bar-B-Q",
6286,View Tiew Mai,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 1035 2 Bang Khun Thian Road, Khwaeng Tha Kham, Khet Bang Khun Thian, Krung Thep Maha Nakhon 10150, Thailand View Tiew Mai",
4542,Vikarn Bangkok,Bangkok,high,Bangkok,restaurant_name,,Vikarn Bangkok,
3804,Villa Deva Resort & Hotel Bangkok Staycation,Bangkok,high,Bangkok,restaurant_name,,Villa Deva Resort & Hotel Bangkok Staycation,
4829,Vincere La Pizza,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 35/548 Thanon Sukhonthasawat, Khwaeng Lat Phrao, Khet Lat Phrao, Krung Thep Maha Nakhon 10230, Thailand Vincere La Pizza",
5210,Untitled House,,error,,google_places_api,Untitled House restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
2144,Virgin Rooftop (Pattaya),Pattaya,high,Pattaya,restaurant_name,,Virgin Rooftop (Pattaya),
5353,Vision Bistro,Singapore,high,Singapore,places_api_existing_output,,"Singapore 2 Venture Dr, #02-38 Vision Exchange, Singapore 608526 L Bistro",
3457,Vista Restaurant at Cassia (Phuket),Phuket,high,Phuket,restaurant_name,,Vista Restaurant at Cassia (Phuket),
2250,Viu The St. Regis Bangkok,Bangkok,high,Bangkok,restaurant_name,,Viu The St. Regis Bangkok,
3932,Viva Alangka Cruise,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," แขวงวัดพระยาไกร เขตบางคอแหลม กรุงเทพมหานคร 10120 Khwaeng Wat Phraya Krai, Khet Bang Kho Laem, Krung Thep Maha Nakhon 10120, Thailand VIVA ALANGKA CRUISE",
4658,W Lounge at W Bangkok,Bangkok,high,Bangkok,restaurant_name,,W Lounge at W Bangkok,
3818,W Omakase Pradit Manutham,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 703 Pradit Manutham Rd, Saphan Song, วังทองหลาง Krung Thep Maha Nakhon 10310, Thailand W Omakase",
3536,Ugly Dough,,error,,google_places_api,Ugly Dough restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
5056,WASHI Cosmo Muang Thong Thani,Bangkok,medium,Muang Thong Thani,restaurant_name,,WASHI Cosmo Muang Thong Thani,
4967,WASHI Gateway Bangsue,Bangkok,medium,gateway bangsue,restaurant_name,,WASHI Gateway Bangsue,
4966,WASHI Market Village Suvarnabhumi,Samut Prakan,medium,market village suvarnabhumi,restaurant_name,,WASHI Market Village Suvarnabhumi,
4965,WASHI Robinson Lat Krabang,Bangkok,medium,lat krabang,restaurant_name,,WASHI Robinson Lat Krabang,
4968,WASHI Seacon Square Srinagarindra,Bangkok,medium,seacon square,restaurant_name,,WASHI Seacon Square Srinagarindra,
6311,WINESTONE Mercure on Steven SG,Singapore,high,Singapore,places_api_existing_output,,"Singapore 28 Stevens Rd, #01-02 Orchard District, Singapore 257878 WINESTONE",
6465,Waa Cow! Vivocity,Singapore,high,Singapore,places_api_existing_output,,"Singapore 1 HarbourFront Walk, #01-188C, Singapore 098585 Waa Cow! Vivocity",
3279,Uraki Omakase,,error,,google_places_api,Uraki Omakase restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
3195,Vinifera Wine Bar & Restaurant,,error,,google_places_api,Vinifera Wine Bar & Restaurant restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
5756,Wagyu Kurabu Premium Yakiniku,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 604/3 Thanon Phetchaburi, Khwaeng Thanon Phetchaburi, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand Wagyu Kurabu Premium Yakiniku",
4841,Uncleree Farm,,error,,google_places_api,Uncleree Farm restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
4174,Wagyu Yakiniku Ken,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 1938 New Petchaburi Rd, Bangkapi, Khet Huai Khwang, Krung Thep Maha Nakhon 10310, Thailand Wagyu Yakiniku Ken 和牛焼肉 劍",
5440,Wagyusun Sukhumvit 22,Bangkok,medium,Sukhumvit,restaurant_name,,Wagyusun Sukhumvit 22,
