rank,name,restaurant_id,segment,has_marketing,priority_score,priority_tier,recommended_channel,growth_component,booking_demand,ga4_demand,internal_mkt_campaign_responsiveness,campaign_responsiveness,score_growth_norm,delta_growth_norm,booking_volume_norm,revenue_per_booking_norm,booking_consistency_norm,listing_pull_raw,months_cnt,listing_pull_norm,view_to_cart_rate,cart_to_purchase_rate,funnel_depth_raw,funnel_depth_norm,n_campaigns,avg_lift_per_day,avg_roi,n_positive_lift,n_negative_lift,channels_used,best_channel,lift_norm,roi_norm,avg_gmv_per_view,n_months_gmv,ga_campaign_responsiveness,risk_thin_ga_demand_data,risk_inverse_attribution_rs,risk_thin_gmv_data,risk_low_gmv_per_view,is_seasonal,booking_growth_rolling,booking_growth_mom_rolling,booking_growth_yoy_rolling,score_growth_mom,score_growth_yoy
227,Vana Nava Sky Bar Rooftop at Holiday Inn (Hua Hin),3586,Established Players,False,52.129791200056545,"🟠 Activate — untapped, no prior spend",CRM,0.4141505140462737,0.2770401174421661,0.03353629317646148,0.0,0.8472818311874106,0.4374011397483581,0.3792745754931471,0.03903903903903904,0.09296189577505926,0.7784531103134423,649.6969696969697,27.0,0.03724004403015252,0.09006529850746268,0.3278094251683066,0.23271177450396902,0.029832542322770446,,,,,,,,0.0,0.0,48.65062932846398,13.0,0.8472818311874106,False,False,False,False,False,0.2736111111111111,0.2736111111111111,,0.35695243274351457,
228,Hotel Clover Asok Staycation,3622,Emerging Opportunities,False,52.03676694684266,"🟠 Activate — untapped, no prior spend",CRM,0.5110683233492583,0.25195996424738537,0.013977159025010772,0.0,0.3229613733905579,0.517905734581687,0.5008122065006153,0.003003003003003003,0.15070518653321202,0.6851573569540685,502.5,27.0,0.028802846554571087,0.051181592039800994,0.040097205346294046,0.04453096002369683,0.005708657210887611,,,,,,,,0.0,0.0,12.93054558054844,4.0,0.3229613733905579,False,True,False,False,False,0.5,0.5,,0.4226502747503279,
229,West Coast Thailand,6570,Emerging Opportunities,False,52.02168521434445,"🟠 Activate — untapped, no prior spend",CRM,0.4840897809905396,0.21986175780339146,0.03253555281165585,0.0,0.7385550786838341,0.5038081972555605,0.45451215659300837,0.003003003003003003,0.05558083105853807,0.6732876909487627,183.0,6.0,0.01048939486464977,0.020947176684881604,0.6956521739130435,0.4257701750217787,0.054581710758661924,,,,,,,,0.0,0.0,34.60060475604757,3.0,0.7385550786838341,False,False,False,False,False,0.5,0.5,,0.41114561738444083,
230,ARUN THAI CUISINE BY SEE FAH,2723,Rising Stars,True,51.99543749993284,🟡 Activate — review channel strategy,CRM,0.5277564029362757,0.25535869937047445,0.21765128087424082,0.0,0.22403433476394852,0.5732247157362536,0.45955393373630876,0.01951951951951952,0.06814636682698556,0.7570232717152365,7209.235294117647,27.0,0.4132268615965547,0.010998963747480764,0.27967359050445106,0.17220373980166293,0.022075700151926947,2.0,-0.5,,0.0,1.0,CRM+KOL,KOL,0.0,0.0,22.56881485516822,13.0,0.5600858369098712,False,False,False,False,True,0.8333333333333334,0.02822204150477396,0.8333333333333334,0.28448294671614327,0.5080624736175601
231,Guilty Anantara Siam Bangkok,3377,Rising Stars,True,51.93430222910159,🔴 Activate — proven marketing response,CRM,0.5571525349185462,0.2529304371410247,0.06612032608858105,0.0975,0.33375035765379113,0.5609950006508353,0.5513888363201127,0.021021021021021023,0.08833788292387018,0.7267355461848507,1766.945945945946,27.0,0.10127974716677123,0.06546644844517185,0.35887850467289717,0.24151368218180702,0.030960905010390886,6.0,3.25,,6.0,0.0,CRM,CRM,0.1625,0.0,30.323835700869076,13.0,0.6881258941344778,False,False,False,False,False,0.8,0.028195304057373027,0.8,0.22455735026367427,0.5204516192928592
232,Mikado at Royal princess Larn Luang hotel,5552,Needs Attention,False,51.82181783682368,"🟠 Activate — untapped, no prior spend",CRM,0.42702236275434635,0.24821794260478341,0.03997144055765621,0.0,0.9281115879828327,0.4395625334669763,0.40821210668540137,0.0015015015015015015,0.05558083105853807,0.7698103089554047,44.8,14.0,0.002567895573422457,0.008928571428571428,1.0,0.6035714285714285,0.07737498554188996,,,,,,,,0.0,0.0,72.54258356019358,4.0,0.9281115879828327,False,False,False,False,False,0.3333333333333333,0.3333333333333333,,0.3587162935931255,
233,Penthouse Bar + Grill Rooftop at Park Hyatt Bangkok (level 36),5559,Rising Stars,False,51.72893348680159,"🟠 Activate — untapped, no prior spend",CRM,0.5189718023034006,0.19442883608277695,0.02009390513520246,0.0,0.6741773962804005,0.5825226994025985,0.42364545665460374,0.006006006006006006,0.10024264482863209,0.5398454674392831,411.0,14.0,0.023558149122246203,0.03905749775899603,0.1901639344262295,0.1297213597593361,0.016629661148158715,,,,,,,,0.0,0.0,29.23925681196773,11.0,0.6741773962804005,False,False,False,False,False,0.6555555555555556,0.6555555555555556,,0.47538260828424633,
234,Gentle Butcher by Bangkok Butcher,4889,Established Players,True,51.72893115876289,🔴 Activate — proven marketing response,CRM,0.33911379669691893,0.35235976419292714,0.1775706223842341,0.08261538461538462,0.39563503906679875,0.3516756707553143,0.3202709856093259,0.21771771771771772,0.1458865676974917,0.7383556893219752,5756.068965517241,19.0,0.3299326789479041,0.08439667876783724,0.27147217490062464,0.1966419764475097,0.02520856582056405,13.0,2.753846153846154,,11.0,0.0,CRM+KOL,CRM,0.1376923076923077,0.0,51.632986859641875,13.0,0.8651645207439199,False,False,False,False,False,0.11815879278275503,0.11815879278275503,,0.28699396230434243,
235,Boon Tong Kee PTT Vibhavadi 62,4654,Needs Attention,False,51.68443523722631,"🟠 Activate — untapped, no prior spend",CRM,0.4601772276051777,0.21188157317391637,0.04007933175932839,0.0,0.9409871244635193,0.4447724923658534,0.48328433046416414,0.003003003003003003,0.029799818016378526,0.6724680885593387,210.95454545454547,22.0,0.012091724184510577,0.1090282266752855,0.8122529644268774,0.5309630693262406,0.0680669393341462,,,,,,,,0.0,0.0,79.44493301674538,13.0,0.9409871244635193,False,False,False,False,False,0.575,-0.19523809523809524,0.575,0.16759018864690028,0.39999442059088086
236,Shabushi Central Rama 2,4450,Emerging Opportunities,False,51.68046616693614,"🟠 Activate — untapped, no prior spend",CRM,0.4614191569362927,0.231689002308506,0.01423028412438301,0.0,0.8497854077253219,0.47631272381128387,0.43907880662380605,0.003003003003003003,0.05307855626326964,0.715214114094413,83.10526315789474,19.0,0.0047635186917693376,0.09563014566181127,0.33112582781456956,0.23692755495346624,0.030372985319052907,,,,,,,,0.0,0.0,48.87592341323685,3.0,0.8497854077253219,False,True,False,False,False,0.4444444444444444,0.4444444444444444,,0.38870723018449965,
237,Kagonoya Siam Discovery,6403,Emerging Opportunities,False,51.656035548790456,"🟠 Activate — untapped, no prior spend",CRM,0.5543586219317614,0.1718994564715665,0.016186695645201532,0.0,0.5765379113018598,0.7258697119481726,0.2970919869071446,0.003003003003003003,0.07764634516226873,0.49134783907228224,200.66666666666666,8.0,0.011502032255954754,0.059800664451827246,0.23148148148148148,0.1628091546696198,0.02087135903444831,,,,,,,,0.0,0.0,23.499678045731166,5.0,0.5765379113018598,False,False,False,False,False,0.9333333333333332,0.9333333333333332,,0.592364619085808,
238,The Mulberry Chinese Cuisine The Berkeley Hotel,928,Rising Stars,True,51.63756127974322,🟡 Activate — review channel strategy,CRM,0.5080138065841504,0.28997039692751714,0.04759699575692021,0.0,0.3638054363376252,0.5748521510978155,0.40775628981365275,0.03003003003003003,0.13679643832055116,0.7897315113977993,1173.1538461538462,27.0,0.06724411983218732,0.10742464974974318,0.29175991861648015,0.21802581106978536,0.027949871681653096,2.0,0.0,,1.0,1.0,CRM,CRM,0.0,0.0,64.57936086889123,13.0,0.9095135908440629,False,False,False,False,True,0.7282608695652174,0.37438052143934497,0.7282608695652174,0.3636605542469083,0.4733221841974216
239,Manee Me More Homepro Rama 3,4605,Rising Stars,False,51.598285398209455,"🟠 Activate — untapped, no prior spend",CRM,0.4580924323713686,0.21824997055142042,0.03491735330031553,0.0,0.9145207439198856,0.4849543934474953,0.4177994907571786,0.0075075075075075074,0.05018451117177232,0.6673053806562858,260.3333333333333,23.0,0.014922071747343295,0.08418693982074264,0.6577946768060836,0.4283515820119472,0.054912634853287755,,,,,,,,0.0,0.0,66.15904170908081,13.0,0.9145207439198856,False,False,False,False,False,0.6363636363636364,-0.08148148148148149,0.6363636363636364,0.20498450984394065,0.4334148278058441
240,Blue Sky Rooftop Bar Centara Grand at Central Plaza Ladprao,1159,Rising Stars,False,51.53499566065911,"🟠 Activate — untapped, no prior spend",CRM,0.3923973747499853,0.2981542803687156,0.05725700223181516,0.0,0.7281831187410587,0.4810277838173599,0.2594517611489235,0.06006006006006006,0.15026224875533561,0.7635052723936363,1701.8297872340424,27.0,0.09754734770885669,0.105831020428575,0.15002953337271116,0.1323501281950567,0.016966656754773626,,,,,,,,0.0,0.0,33.52973862360388,13.0,0.7281831187410587,False,False,False,False,False,0.3563689179375455,0.3563689179375455,,0.39255507598725353,
241,Kam's Roast ICONSIAM,5252,Rising Stars,False,51.48327301940105,"🟠 Activate — untapped, no prior spend",CRM,0.4335150804264595,0.2571130701938407,0.04883913710202614,0.0,0.748211731044349,0.5260522711905522,0.2947092942803205,0.03303303303303303,0.06210850443749918,0.7508910188312592,657.4,15.0,0.03768157477606972,0.04502585944630362,0.75,0.4680103437785214,0.05999669942798257,,,,,,,,0.0,0.0,35.46612043819515,13.0,0.748211731044349,False,False,False,False,False,0.48882275132275127,0.48882275132275127,,0.4292984651566024,
242,Heights At BKK,4532,Rising Stars,False,51.47707091311878,"🟠 Activate — untapped, no prior spend",CRM,0.5714134842006426,0.1726394631841969,0.023379854265497643,0.0,0.39663805436337624,0.69123822395071,0.3916763745755418,0.021021021021021023,0.04463653826711151,0.5028003109855168,367.0,24.0,0.021036108826920575,0.04752043596730245,0.30275229357798167,0.20065955053370998,0.025723599704074708,,,,,,,,0.0,0.0,15.540462743483081,12.0,0.39663805436337624,False,False,False,False,False,0.9404761904761904,0.9404761904761904,,0.564102703953776,
243,Sushi Olderchef Serithai,5868,Needs Attention,False,51.47472733102667,"🟠 Activate — untapped, no prior spend",CRM,0.3884114816018063,0.29262314080055685,0.009432486297220552,0.0,0.9424177396280401,0.40607776481781416,0.3619120567777945,0.0,0.2245981195025781,0.7508123498326115,113.58333333333333,12.0,0.006510494171456118,0.03374908290535583,0.1956521739130435,0.1308909375099684,0.016779595451310674,,,,,,,,0.0,0.0,80.94998141954665,3.0,0.9424177396280401,False,True,False,False,False,0.16666666666666666,0.16666666666666666,,0.3313901882335268,
244,Boon Tong Kee Robinson Ratchaphruek,4560,Established Players,False,51.46545483563594,"🟠 Activate — untapped, no prior spend",CRM,0.41695442529218996,0.2483356478812473,0.03850518636795884,0.0,0.9803290414878397,0.4191080305611912,0.41372401738868797,0.013513513513513514,0.04686078252957234,0.7629066923899007,145.1304347826087,23.0,0.00831874555908789,0.189035350509287,0.7670364500792393,0.5358360102512584,0.06869162717682979,,,,,,,,0.0,0.0,121.72269950491288,13.0,0.9803290414878397,False,False,False,False,True,0.2777777777777778,0.03571428571428573,0.2777777777777778,0.2647612702845418,0.3223882797643753
245,"Hmmmm, Grilled Pork Udomsuk",5612,Emerging Opportunities,False,51.42643231032131,"🟠 Activate — untapped, no prior spend",CRM,0.5805742278014727,0.18422937781063273,0.01899520960281646,0.0,0.23927038626609443,0.633748908668711,0.5008122065006153,0.0045045045045045045,0.015013648771610554,0.5930782712578259,67.92857142857143,14.0,0.00389360441697187,0.022082018927444796,0.42857142857142855,0.26597566471383505,0.03409681478866105,,,,,,,,0.0,0.0,9.901266052087085,4.0,0.23927038626609443,False,False,False,False,False,0.8333333333333334,0.8333333333333334,,0.5171870718672333,
246,Man Chan Korean BBQ Buffet Seacon Square Srinagarindra,3414,Emerging Opportunities,False,51.40302305286738,"🟠 Activate — untapped, no prior spend",CRM,0.43913180147290176,0.25007967942235876,0.043674169128438994,0.0,0.7678826895565093,0.47969789930761286,0.378282654720835,0.006006006006006006,0.05359417652411283,0.7719967468757418,714.5555555555555,27.0,0.04095767964454321,0.05411289068574094,0.5670498084291188,0.3618750413317676,0.04639065861233479,,,,,,,,0.0,0.0,37.43732448073029,13.0,0.7678826895565093,False,False,False,False,False,0.631578947368421,0.055555555555555504,0.631578947368421,0.20957912256173195,0.42463403582341
247,Audrey Cafe EmQuartier,425,Established Players,True,51.34837163254878,🔴 Activate — proven marketing response,CRM,0.34477972476481056,0.39032205892647687,0.06398603946000847,0.10149999999999999,0.4352919885550787,0.3677896101217891,0.31026489672934265,0.23423423423423423,0.13093765032484656,0.8578235671177641,1622.3538461538462,27.0,0.09299185848355714,0.1128275155756593,0.37955958984703314,0.2728667601384836,0.034980220436459805,6.0,3.3833333333333333,,6.0,0.0,CRM+KOL,CRM,0.16916666666666666,0.0,76.04053308400772,13.0,0.9359799713876967,False,False,False,False,False,0.13774079043325152,0.13774079043325152,,0.3001441563373388,
248,Mekiki no Ginji,5064,Emerging Opportunities,False,51.30675290410777,"🟠 Activate — untapped, no prior spend",CRM,0.4489480676087987,0.2575006737887566,0.03216131830641103,0.0,0.655937052932761,0.5296076547842982,0.32795868684554935,0.0045045045045045045,0.08040453442523507,0.7719250388646142,183.4,15.0,0.010512322503698183,0.03271537622682661,0.6777777777777778,0.4197528171573973,0.05381031410912388,,,,,,,,0.0,0.0,28.11126828960937,12.0,0.655937052932761,False,False,False,False,False,0.43333333333333335,0.43333333333333335,,0.43219992724207873,
249,Panna Sourdough Craft Cafe,5315,Emerging Opportunities,False,51.303025659527265,"🟠 Activate — untapped, no prior spend",CRM,0.4900423296252133,0.2532735003463684,0.02553608047947635,0.0,0.3805436337625179,0.5651736115440243,0.3773454067469968,0.003003003003003003,0.0462288949550096,0.7940121021955477,180.05882352941177,16.0,0.010320809283411425,0.02548186867036916,0.5128205128205128,0.31788505516045534,0.040751351675541274,,,,,,,,0.0,0.0,15.121105806913373,10.0,0.3805436337625179,False,False,False,False,False,0.5,0.5,,0.4612244396051208,
250,Nomjeen.N.Phuket At Bangkok Hathairat,5198,Emerging Opportunities,False,51.24398844242497,"🟠 Activate — untapped, no prior spend",CRM,0.4470278010365446,0.24432570958379674,0.033710988987705234,0.0,0.7664520743919886,0.4729049306039733,0.4082121066854014,0.0015015015015015015,0.03529723991507431,0.7771197900289128,43.470588235294116,17.0,0.0024916948907027256,0.016238159675236806,0.8333333333333334,0.5064952638700947,0.06493028308470775,,,,,,,,0.0,0.0,37.404046249532364,6.0,0.7664520743919886,False,False,False,False,False,0.5,0.5,,0.3859262130240594,
251,Areeya Mookrata Pradiphat,6086,Emerging Opportunities,False,51.20949507796521,"🟠 Activate — untapped, no prior spend",CRM,0.4842377837367894,0.22400063097349032,0.03176975200454047,0.0,0.6341201716738197,0.5812216183453217,0.33876203182399095,0.003003003003003003,0.0413507228793853,0.7013140430282452,96.7,10.0,0.005542756739954277,0.031023784901758014,0.7333333333333333,0.45240951396070317,0.05799674726912666,,,,,,,,0.0,0.0,26.772035775693684,6.0,0.6341201716738197,False,False,False,False,False,0.6944444444444443,0.6944444444444443,,0.47432082767512707,
252,Yume and Mellow Izakaya,5104,Emerging Opportunities,False,51.12817908550989,"🟠 Activate — untapped, no prior spend",CRM,0.4555447559568972,0.11936864358210707,0.2634025949008574,0.0,0.9985693848354793,0.6061571266622171,0.22962619989891736,0.0,0.01687139824082499,0.38102408036619856,61.94736842105263,18.0,0.0035507672578926597,0.004248088360237893,6.8,4.081699235344095,0.5232544225438222,,,,,,,,0.0,0.0,469.91657359019797,4.0,0.9985693848354793,False,False,False,False,False,0.6904761904761904,0.6904761904761904,,0.4946700895918488,
253,Sarnies One Bangkok,6255,Rising Stars,False,51.12806637240852,"🟠 Activate — untapped, no prior spend",CRM,0.5034494832564214,0.23693294889496386,0.026845676853745976,0.0,0.3844778254649499,0.5052076677602921,0.5008122065006153,0.009009009009009009,0.06608821872698124,0.711676265577553,356.1818181818182,9.0,0.020416020407202085,0.03624298111281266,0.4084507042253521,0.2595676149803363,0.03327533330028987,,,,,,,,0.0,0.0,15.199373614504582,6.0,0.3844778254649499,False,False,False,False,False,0.47222222222222215,0.47222222222222215,,0.4122876912288395,
254,Golden State Vegan,5004,Emerging Opportunities,False,51.10451790361677,"🟠 Activate — untapped, no prior spend",CRM,0.4842579521687854,0.2597592611115158,0.015618324399054268,0.0,0.38698140200286124,0.5349551824910415,0.40821210668540137,0.0015015015015015015,0.07832878374279648,0.7855334179602543,135.42105263157896,19.0,0.007762212535733062,0.019043917605907502,0.3877551020408163,0.24027062826685278,0.03080155141254908,,,,,,,,0.0,0.0,15.32354203525993,5.0,0.38698140200286124,False,True,False,False,False,0.3333333333333333,0.3333333333333333,,0.4365639145540083,
255,Saruda Finest Pastry Bangkok,5976,Emerging Opportunities,False,50.906789747945815,"🟠 Activate — untapped, no prior spend",CRM,0.5599948042754175,0.19617974879904254,0.055050541272166645,0.0,0.15379113018597998,0.7167433292245565,0.32487201685170886,0.003003003003003003,0.0635426144980285,0.586385877494776,550.4166666666666,11.0,0.03154938664891244,0.010749432248296746,1.0140845070422535,0.6127504771246708,0.07855169589542084,,,,,,,,0.0,0.0,6.753277856654646,9.0,0.15379113018597998,False,False,False,False,False,0.6166666666666667,0.6166666666666667,,0.5849168000947158,
256,Shibuya Shabu Ekkamai,4322,Established Players,False,50.869039410968654,"🟠 Activate — untapped, no prior spend",CRM,0.400462037185737,0.2668339994408514,0.026631479300365794,0.0,0.9467095851216023,0.4560488288266301,0.31708184972439724,0.0045045045045045045,0.22206740976645437,0.6613732490303778,247.05,20.0,0.01416068306727719,0.08824124671119207,0.44954128440366975,0.30502126932667867,0.0391022755334544,,,,,,,,0.0,0.0,83.96004546550499,7.0,0.9467095851216023,False,False,False,False,False,0.1682539682539683,0.1682539682539683,,0.37217035829661976,
